,location,date,new_cases,population,percentPositive
0,Afghanistan,2020-02,5.0,39835428.0,1.2551641217461e-05
1,Afghanistan,2020-03,163.0,39835428.0,0.0004091835036892286
2,Afghanistan,2020-04,1661.0,39835428.0,0.004169655212440544
3,Afghanistan,2020-05,13353.0,39835428.0,0.033520413035351346
4,Afghanistan,2020-06,16265.0,39835428.0,0.04083048888040063
5,Afghanistan,2020-07,5183.0,39835428.0,0.013011031286020073
6,Afghanistan,2020-08,1620.0,39835428.0,0.004066731754457364
7,Afghanistan,2020-09,1106.0,39835428.0,0.002776423037302373
8,Afghanistan,2020-10,1980.0,39835428.0,0.004970449922114556
9,Afghanistan,2020-11,4881.0,39835428.0,0.012252912156485428
10,Afghanistan,2020-12,6115.0,39835428.0,0.015350657208954802
11,Afghanistan,2021-01,2693.0,39835428.0,0.006760313959724495
12,Afghanistan,2021-02,691.0,39835428.0,0.0017346368162531101
13,Afghanistan,2021-03,740.0,39835428.0,0.001857642900184228
14,Afghanistan,2021-04,3291.0,39835428.0,0.00826149024933283
15,Afghanistan,2021-05,12093.0,39835428.0,0.030357399448551176
16,Afghanistan,2021-06,46821.0,39835428.0,0.11753607868854829
17,Afghanistan,2021-07,28495.0,39835428.0,0.07153180329831024
18,Afghanistan,2021-08,6066.0,39835428.0,0.015227651125023686
19,Afghanistan,2021-09,1954.0,39835428.0,0.004905181387783759
20,Afghanistan,2021-10,1076.0,39835428.0,0.0027011131899976073
21,Afghanistan,2021-11,1039.0,39835428.0,0.0026082310449883957
22,Afghanistan,2021-12,795.0,39835428.0,0.001995710953576299
23,Afghanistan,2022-01,4848.0,39835428.0,0.012170071324450185
24,Afghanistan,2022-02,10733.0,39835428.0,0.026943353037401783
25,Afghanistan,2022-03,672.0,39835428.0,0.0016869405796267585
26,Africa,2020-02,3.0,1373486472.0,2.1842224595277994e-07
27,Africa,2020-03,5764.0,1373486472.0,0.0004196619418906078
28,Africa,2020-04,32993.0,1373486472.0,0.0024021350535733564
29,Africa,2020-05,108124.0,1373486472.0,0.00787222897379946
30,Africa,2020-06,258340.0,1373486472.0,0.018809067673147054
31,Africa,2020-07,523189.0,1373486472.0,0.038092038812596325
32,Africa,2020-08,324253.0,1373486472.0,0.023608022838975583
33,Africa,2020-09,229702.0,1373486472.0,0.016724008913281817
34,Africa,2020-10,303545.0,1373486472.0,0.02210032688257886
35,Africa,2020-11,388843.0,1373486472.0,0.028310653794338937
36,Africa,2020-12,586170.0,1373486472.0,0.04267752263671368
37,Africa,2021-01,809148.0,1373486472.0,0.05891197448939999
38,Africa,2021-02,327680.0,1373486472.0,0.023857533851268976
39,Africa,2021-03,319961.0,1373486472.0,0.023295533412432474
40,Africa,2021-04,340423.0,1373486472.0,0.024785318744661066
41,Africa,2021-05,282686.0,1373486472.0,0.020581637006469183
42,Africa,2021-06,664182.0,1373486472.0,0.04835737472046976
43,Africa,2021-07,1204828.0,1373486472.0,0.08772041258226532
44,Africa,2021-08,1081053.0,1373486472.0,0.0787086747513302
45,Africa,2021-09,520504.0,1373486472.0,0.03789655090246859
46,Africa,2021-10,193779.0,1373486472.0,0.014108548132827916
47,Africa,2021-11,164029.0,1373486472.0,0.011942527527129513
48,Africa,2021-12,1069150.0,1373486472.0,0.0778420480868049
49,Africa,2022-01,1095845.0,1373486472.0,0.07978564203870804
50,Africa,2022-02,384391.0,1373486472.0,0.027986515181345012
51,Africa,2022-03,35966.0,1373486472.0,0.002618591499312561
52,Albania,2020-02,0.0,2872934.0,0.0
53,Albania,2020-03,243.0,2872934.0,0.008458252086542885
54,Albania,2020-04,530.0,2872934.0,0.018448039530319874
55,Albania,2020-05,364.0,2872934.0,0.01266997431893667
56,Albania,2020-06,1398.0,2872934.0,0.04866105521393809
57,Albania,2020-07,2741.0,2872934.0,0.09540769123133354
58,Albania,2020-08,4237.0,2872934.0,0.14747989337729303
59,Albania,2020-09,4136.0,2872934.0,0.14396432358000566
60,Albania,2020-10,7226.0,2872934.0,0.2515198748039461
61,Albania,2020-11,17307.0,2872934.0,0.6024155097193322
62,Albania,2020-12,20134.0,2872934.0,0.7008166564216234
63,Albania,2021-01,19811.0,2872934.0,0.6895737945946548
64,Albania,2021-02,29040.0,2872934.0,1.010813335774508
65,Albania,2021-03,17990.0,2872934.0,0.6261891153782161
66,Albania,2021-04,5928.0,2872934.0,0.20633958176554004
67,Albania,2021-05,1230.0,2872934.0,0.04281337475904424
68,Albania,2021-06,206.0,2872934.0,0.0071703700815960265
69,Albania,2021-07,560.0,2872934.0,0.01949226818297949
70,Albania,2021-08,13306.0,2872934.0,0.46315021507629484
71,Albania,2021-09,23744.0,2872934.0,0.8264721709583305
72,Albania,2021-10,15169.0,2872934.0,0.527996814406457
73,Albania,2021-11,14645.0,2872934.0,0.509757620606669
74,Albania,2021-12,10279.0,2872934.0,0.3577875440229396
75,Albania,2022-01,48319.0,2872934.0,1.6818694755953323
76,Albania,2022-02,13020.0,2872934.0,0.4531952352542732
77,Albania,2022-03,467.0,2872934.0,0.01625515935973468
78,Algeria,2020-02,1.0,44616626.0,2.2413169476329295e-06
79,Algeria,2020-03,715.0,44616626.0,0.0016025416175575447
80,Algeria,2020-04,3290.0,44616626.0,0.007373932757712338
81,Algeria,2020-05,5388.0,44616626.0,0.012076215713846225
82,Algeria,2020-06,4513.0,44616626.0,0.010115063384667411
83,Algeria,2020-07,16487.0,44616626.0,0.03695259251562411
84,Algeria,2020-08,14100.0,44616626.0,0.031602568961624306
85,Algeria,2020-09,7036.0,44616626.0,0.015769906043545293
86,Algeria,2020-10,6412.0,44616626.0,0.014371324268222345
87,Algeria,2020-11,25257.0,44616626.0,0.0566089421463649
88,Algeria,2020-12,16411.0,44616626.0,0.03678225242760401
89,Algeria,2021-01,7729.0,44616626.0,0.017323138688254913
90,Algeria,2021-02,5753.0,44616626.0,0.012894296399732242
91,Algeria,2021-03,4100.0,44616626.0,0.009189399485295012
92,Algeria,2021-04,4916.0,44616626.0,0.011018314114563482
93,Algeria,2021-05,6805.0,44616626.0,0.015252161828642084
94,Algeria,2021-06,10713.0,44616626.0,0.024011228459991575
95,Algeria,2021-07,31766.0,44616626.0,0.07119767415850764
96,Algeria,2021-08,24688.0,44616626.0,0.05533363280316176
97,Algeria,2021-09,7279.0,44616626.0,0.016314546061820093
98,Algeria,2021-10,3093.0,44616626.0,0.006932393319028651
99,Algeria,2021-11,4079.0,44616626.0,0.00914233182939472
100,Algeria,2021-12,7901.0,44616626.0,0.017708645203247775
101,Algeria,2022-01,33685.0,44616626.0,0.07549876138101523
102,Algeria,2022-02,12819.0,44616626.0,0.028731441951706523
103,Algeria,2022-03,291.0,44616626.0,0.0006522232317611825
104,Andorra,2020-03,376.0,77354.0,0.4860769966646844
105,Andorra,2020-04,369.0,77354.0,0.4770276908757143
106,Andorra,2020-05,19.0,77354.0,0.0245624014272048
107,Andorra,2020-06,91.0,77354.0,0.11764097525661246
108,Andorra,2020-07,70.0,77354.0,0.0904930578897019
109,Andorra,2020-08,251.0,77354.0,0.32448225043307394
110,Andorra,2020-09,874.0,77354.0,1.1298704656514207
111,Andorra,2020-10,2706.0,77354.0,3.4982030664219046
112,Andorra,2020-11,1989.0,77354.0,2.5712956020373863
113,Andorra,2020-12,1304.0,77354.0,1.685756392688161
114,Andorra,2021-01,1888.0,77354.0,2.440727047082245
115,Andorra,2021-02,929.0,77354.0,1.2009721539933293
116,Andorra,2021-03,1144.0,77354.0,1.4789151175116995
117,Andorra,2021-04,1222.0,77354.0,1.5797502391602245
118,Andorra,2021-05,495.0,77354.0,0.6399151950771776
119,Andorra,2021-06,184.0,77354.0,0.2378674664529307
120,Andorra,2021-07,767.0,77354.0,0.9915453628771621
121,Andorra,2021-08,355.0,77354.0,0.4589290792977738
122,Andorra,2021-09,189.0,77354.0,0.2443312563021951
123,Andorra,2021-10,294.0,77354.0,0.38007084313674794
124,Andorra,2021-11,1599.0,77354.0,2.0671199937947615
125,Andorra,2021-12,6625.0,77354.0,8.564521550275357
126,Andorra,2022-01,12218.0,77354.0,15.794916875662537
127,Andorra,2022-02,2041.0,77354.0,2.6385190164697367
128,Andorra,2022-03,435.0,77354.0,0.5623497168860045
129,Angola,2020-03,7.0,33933611.0,2.062851489633685e-05
130,Angola,2020-04,20.0,33933611.0,5.8938613989533854e-05
131,Angola,2020-05,59.0,33933611.0,0.0001738689112691249
132,Angola,2020-06,198.0,33933611.0,0.0005834922784963851
133,Angola,2020-07,864.0,33933611.0,0.0025461481243478625
134,Angola,2020-08,1506.0,33933611.0,0.0044380776334119
135,Angola,2020-09,2318.0,33933611.0,0.0068309853613869745
136,Angola,2020-10,5833.0,33933611.0,0.01718944677004755
137,Angola,2020-11,4334.0,33933611.0,0.012771997651531988
138,Angola,2020-12,2414.0,33933611.0,0.007113890708536737
139,Angola,2021-01,2243.0,33933611.0,0.006609965558926222
140,Angola,2021-02,1011.0,33933611.0,0.0029793469371709362
141,Angola,2021-03,1504.0,33933611.0,0.004432183772012946
142,Angola,2021-04,4341.0,33933611.0,0.012792626166428322
143,Angola,2021-05,7899.0,33933611.0,0.023277805595166397
144,Angola,2021-06,4298.0,33933611.0,0.012665908146350827
145,Angola,2021-07,3928.0,33933611.0,0.01157554378754445
146,Angola,2021-08,4767.0,33933611.0,0.014048018644405394
147,Angola,2021-09,9039.0,33933611.0,0.026637306592569826
148,Angola,2021-10,7850.0,33933611.0,0.023133405990892038
149,Angola,2021-11,735.0,33933611.0,0.0021659940641153693
150,Angola,2021-12,16425.0,33933611.0,0.04840333673890468
151,Angola,2022-01,16523.0,33933611.0,0.0486921359474534
152,Angola,2022-02,625.0,33933611.0,0.001841831687172933
153,Angola,2022-03,55.0,33933611.0,0.0001620811884712181
154,Anguilla,2020-03,2.0,15125.0,0.013223140495867768
155,Anguilla,2020-04,1.0,15125.0,0.006611570247933884
156,Anguilla,2020-05,0.0,15125.0,0.0
157,Anguilla,2020-06,0.0,15125.0,0.0
158,Anguilla,2020-07,0.0,15125.0,0.0
159,Anguilla,2020-08,0.0,15125.0,0.0
160,Anguilla,2020-09,0.0,15125.0,0.0
161,Anguilla,2020-10,0.0,15125.0,0.0
162,Anguilla,2020-11,3.0,15125.0,0.01983471074380165
163,Anguilla,2020-12,7.0,15125.0,0.04628099173553719
164,Anguilla,2021-01,3.0,15125.0,0.01983471074380165
165,Anguilla,2021-02,2.0,15125.0,0.013223140495867768
166,Anguilla,2021-03,7.0,15125.0,0.04628099173553719
167,Anguilla,2021-04,68.0,15125.0,0.44958677685950416
168,Anguilla,2021-05,16.0,15125.0,0.10578512396694215
169,Anguilla,2021-06,0.0,15125.0,0.0
170,Anguilla,2021-07,4.0,15125.0,0.026446280991735537
171,Anguilla,2021-08,104.0,15125.0,0.687603305785124
172,Anguilla,2021-09,192.0,15125.0,1.2694214876033056
173,Anguilla,2021-10,535.0,15125.0,3.5371900826446283
174,Anguilla,2021-11,442.0,15125.0,2.922314049586777
175,Anguilla,2021-12,288.0,15125.0,1.9041322314049587
176,Anguilla,2022-01,650.0,15125.0,4.297520661157025
177,Anguilla,2022-02,231.0,15125.0,1.5272727272727273
178,Anguilla,2022-03,0.0,15125.0,0.0
179,Antigua and Barbuda,2020-03,7.0,98728.0,0.007090187180941577
180,Antigua and Barbuda,2020-04,17.0,98728.0,0.017219026010858115
181,Antigua and Barbuda,2020-05,2.0,98728.0,0.0020257677659833075
182,Antigua and Barbuda,2020-06,43.0,98728.0,0.04355400696864112
183,Antigua and Barbuda,2020-07,23.0,98728.0,0.02329632930880804
184,Antigua and Barbuda,2020-08,3.0,98728.0,0.0030386516489749613
185,Antigua and Barbuda,2020-09,7.0,98728.0,0.007090187180941577
186,Antigua and Barbuda,2020-10,27.0,98728.0,0.027347864840774658
187,Antigua and Barbuda,2020-11,13.0,98728.0,0.013167490478891498
188,Antigua and Barbuda,2020-12,18.0,98728.0,0.01823190989384977
189,Antigua and Barbuda,2021-01,75.0,98728.0,0.07596629122437404
190,Antigua and Barbuda,2021-02,496.0,98728.0,0.5023904059638603
191,Antigua and Barbuda,2021-03,406.0,98728.0,0.41123085649461144
192,Antigua and Barbuda,2021-04,96.0,98728.0,0.09723685276719876
193,Antigua and Barbuda,2021-05,29.0,98728.0,0.029373632606757964
194,Antigua and Barbuda,2021-06,3.0,98728.0,0.0030386516489749613
195,Antigua and Barbuda,2021-07,40.0,98728.0,0.04051535531966616
196,Antigua and Barbuda,2021-08,412.0,98728.0,0.4173081597925614
197,Antigua and Barbuda,2021-09,1516.0,98728.0,1.535531966615347
198,Antigua and Barbuda,2021-10,827.0,98728.0,0.8376549712340977
199,Antigua and Barbuda,2021-11,83.0,98728.0,0.08406936228830728
200,Antigua and Barbuda,2021-12,142.0,98728.0,0.14382951138481484
201,Antigua and Barbuda,2022-01,2344.0,98728.0,2.3741998217324367
202,Antigua and Barbuda,2022-02,810.0,98728.0,0.8204359452232395
203,Antigua and Barbuda,2022-03,18.0,98728.0,0.01823190989384977
204,Argentina,2020-01,0.0,45605823.0,0.0
205,Argentina,2020-02,0.0,45605823.0,0.0
206,Argentina,2020-03,1054.0,45605823.0,0.002311108386312862
207,Argentina,2020-04,3374.0,45605823.0,0.0073981780791457265
208,Argentina,2020-05,12423.0,45605823.0,0.027239942583647706
209,Argentina,2020-06,47679.0,45605823.0,0.10454586029507679
210,Argentina,2020-07,126772.0,45605823.0,0.27797327547405515
211,Argentina,2020-08,226433.0,45605823.0,0.4965001947229414
212,Argentina,2020-09,333266.0,45605823.0,0.7307531759705335
213,Argentina,2020-10,415923.0,45605823.0,0.9119953826948808
214,Argentina,2020-11,257609.0,45605823.0,0.5648598864228368
215,Argentina,2020-12,200981.0,45605823.0,0.4406915318686388
216,Argentina,2021-01,301725.0,45605823.0,0.6615931478749983
217,Argentina,2021-02,180126.0,45605823.0,0.39496272219448814
218,Argentina,2021-03,241456.0,45605823.0,0.529441163686488
219,Argentina,2021-04,628542.0,45605823.0,1.3782055857209285
220,Argentina,2021-05,804421.0,45605823.0,1.7638559005940975
221,Argentina,2021-06,688590.0,45605823.0,1.5098729826671475
222,Argentina,2021-07,459390.0,45605823.0,1.0073055802545214
223,Argentina,2021-08,255856.0,45605823.0,0.5610160790213127
224,Argentina,2021-09,71282.0,45605823.0,0.15630021631228977
225,Argentina,2021-10,31905.0,45605823.0,0.06995817178872094
226,Argentina,2021-11,41941.0,45605823.0,0.09196413361513067
227,Argentina,2021-12,323660.0,45605823.0,0.7096900761992607
228,Argentina,2022-01,2724248.0,45605823.0,5.973465274379546
229,Argentina,2022-02,522000.0,45605823.0,1.1445906808873945
230,Argentina,2022-03,33672.0,45605823.0,0.07383267702459838
231,Armenia,2020-02,0.0,2968128.0,0.0
232,Armenia,2020-03,532.0,2968128.0,0.017923755309744056
233,Armenia,2020-04,1534.0,2968128.0,0.05168240722772064
234,Armenia,2020-05,7216.0,2968128.0,0.24311619984043817
235,Armenia,2020-06,16260.0,2968128.0,0.5478200401060871
236,Armenia,2020-07,13008.0,2968128.0,0.43825603208486963
237,Armenia,2020-08,5231.0,2968128.0,0.17623903012269013
238,Armenia,2020-09,6578.0,2968128.0,0.22162116997649695
239,Armenia,2020-10,39454.0,2968128.0,1.3292553420876727
240,Armenia,2020-11,45311.0,2968128.0,1.5265851068417535
241,Armenia,2020-12,24285.0,2968128.0,0.8181924768743126
242,Armenia,2021-01,7617.0,2968128.0,0.2566263988615046
243,Armenia,2021-02,5032.0,2968128.0,0.16953446751622572
244,Armenia,2021-03,20581.0,2968128.0,0.6934000150936888
245,Armenia,2021-04,23425.0,2968128.0,0.7892179852081851
246,Armenia,2021-05,6606.0,2968128.0,0.22256452551911507
247,Armenia,2021-06,2425.0,2968128.0,0.08170132824460401
248,Armenia,2021-07,5015.0,2968128.0,0.168961715936779
249,Armenia,2021-08,12025.0,2968128.0,0.4051375142850982
250,Armenia,2021-09,19562.0,2968128.0,0.6590686115962654
251,Armenia,2021-10,46629.0,2968128.0,1.5709901998835631
252,Armenia,2021-11,30192.0,2968128.0,1.0172068050973542
253,Armenia,2021-12,6412.0,2968128.0,0.21602841925954674
254,Armenia,2022-01,22865.0,2968128.0,0.770350874355823
255,Armenia,2022-02,52037.0,2968128.0,1.7531925846863745
256,Armenia,2022-03,1394.0,2968128.0,0.0469656295146301
257,Aruba,2020-03,55.0,107195.0,0.0513083632632119
258,Aruba,2020-04,45.0,107195.0,0.04197956994262792
259,Aruba,2020-05,1.0,107195.0,0.0009328793320583982
260,Aruba,2020-06,2.0,107195.0,0.0018657586641167964
261,Aruba,2020-07,18.0,107195.0,0.016791827977051168
262,Aruba,2020-08,1885.0,107195.0,1.7584775409300806
263,Aruba,2020-09,1957.0,107195.0,1.8256448528382854
264,Aruba,2020-10,550.0,107195.0,0.513083632632119
265,Aruba,2020-11,332.0,107195.0,0.3097159382433882
266,Aruba,2020-12,644.0,107195.0,0.6007742898456084
267,Aruba,2021-01,1477.0,107195.0,1.3778627734502542
268,Aruba,2021-02,925.0,107195.0,0.8629133821540184
269,Aruba,2021-03,1552.0,107195.0,1.447828723354634
270,Aruba,2021-04,1195.0,107195.0,1.114790801809786
271,Aruba,2021-05,347.0,107195.0,0.32370912822426423
272,Aruba,2021-06,153.0,107195.0,0.14273053780493491
273,Aruba,2021-07,592.0,107195.0,0.5522645645785718
274,Aruba,2021-08,2846.0,107195.0,2.654974579038201
275,Aruba,2021-09,924.0,107195.0,0.8619805028219599
276,Aruba,2021-10,425.0,107195.0,0.39647371612481924
277,Aruba,2021-11,429.0,107195.0,0.4002052334530528
278,Aruba,2021-12,4107.0,107195.0,3.831335416763842
279,Aruba,2022-01,12539.0,107195.0,11.697373944680256
280,Aruba,2022-02,684.0,107195.0,0.6380894631279445
281,Aruba,2022-03,48.0,107195.0,0.04477820793880312
282,Asia,2020-01,9333.0,4678444992.0,0.00019948936058795494
283,Asia,2020-02,73839.0,4678444992.0,0.0015782808203636566
284,Asia,2020-03,95292.0,4678444992.0,0.002036830617073546
285,Asia,2020-04,341659.0,4678444992.0,0.007302832470708251
286,Asia,2020-05,617969.0,4678444992.0,0.013208854674078854
287,Asia,2020-06,1166516.0,4678444992.0,0.024933840239539148
288,Asia,2020-07,1991456.0,4678444992.0,0.042566622102115766
289,Asia,2020-08,2817463.0,4678444992.0,0.060222210687905425
290,Asia,2020-09,3554761.0,4678444992.0,0.07598167780274288
291,Asia,2020-10,3045802.0,4678444992.0,0.06510287083012047
292,Asia,2020-11,3076543.0,4678444992.0,0.06575994812936341
293,Asia,2020-12,3101629.0,4678444992.0,0.06629615193303955
294,Asia,2021-01,2397511.0,4678444992.0,0.051245894824021046
295,Asia,2021-02,1909620.0,4678444992.0,0.040817408418083206
296,Asia,2021-03,3484580.0,4678444992.0,0.07448158535493153
297,Asia,2021-04,11017378.0,4678444992.0,0.23549230607262422
298,Asia,2021-05,11740655.0,4678444992.0,0.25095207959217575
299,Asia,2021-06,4556427.0,4678444992.0,0.09739191136780176
300,Asia,2021-07,6250165.0,4678444992.0,0.13359492332789194
301,Asia,2021-08,8095533.0,4678444992.0,0.1730389694405538
302,Asia,2021-09,5793964.0,4678444992.0,0.12384379873884385
303,Asia,2021-10,3695312.0,4678444992.0,0.07898590250219618
304,Asia,2021-11,2798955.0,4678444992.0,0.05982660915723341
305,Asia,2021-12,2528362.0,4678444992.0,0.05404278567608304
306,Asia,2022-01,15853355.0,4678444992.0,0.33885949342375
307,Asia,2022-02,16433141.0,4678444992.0,0.3512522008509275
308,Asia,2022-03,3548224.0,4678444992.0,0.07584195188929989
309,Australia,2020-01,9.0,25788217.0,3.4899659794238585e-05
310,Australia,2020-02,16.0,25788217.0,6.204383963420193e-05
311,Australia,2020-03,4534.0,25788217.0,0.017581673056341972
312,Australia,2020-04,2207.0,25788217.0,0.008558172129542728
313,Australia,2020-05,436.0,25788217.0,0.0016906946300320027
314,Australia,2020-06,718.0,25788217.0,0.0027842173035848117
315,Australia,2020-07,9360.0,25788217.0,0.036295646186008126
316,Australia,2020-08,8539.0,25788217.0,0.03311202166477814
317,Australia,2020-09,1277.0,25788217.0,0.004951873950804742
318,Australia,2020-10,499.0,25788217.0,0.0019349922485916726
319,Australia,2020-11,317.0,25788217.0,0.0012292435727526258
320,Australia,2020-12,513.0,25788217.0,0.0019892806082715993
321,Australia,2021-01,393.0,25788217.0,0.001523951811015085
322,Australia,2021-02,160.0,25788217.0,0.0006204383963420194
323,Australia,2021-03,344.0,25788217.0,0.0013339425521353416
324,Australia,2021-04,489.0,25788217.0,0.0018962148488202964
325,Australia,2021-05,307.0,25788217.0,0.0011904661729812496
326,Australia,2021-06,525.0,25788217.0,0.0020358134879972507
327,Australia,2021-07,3740.0,25788217.0,0.0145027475144947
328,Australia,2021-08,20710.0,25788217.0,0.08030799492652012
329,Australia,2021-09,52088.0,25788217.0,0.2019837199291444
330,Australia,2021-10,64849.0,25788217.0,0.2514675597773976
331,Australia,2021-11,39625.0,25788217.0,0.1536554465940782
332,Australia,2021-12,213841.0,25788217.0,0.829219794451086
333,Australia,2022-01,2181746.0,25788217.0,8.460243684160096
334,Australia,2022-02,657205.0,25788217.0,2.54847010167473
335,Australia,2022-03,127018.0,25788217.0,0.4925427764160663
336,Austria,2020-02,9.0,9043072.0,9.952370168013701e-05
337,Austria,2020-03,10171.0,9043072.0,0.1124728410876304
338,Austria,2020-04,5272.0,9043072.0,0.05829877280640915
339,Austria,2020-05,1279.0,9043072.0,0.014143423827655028
340,Austria,2020-06,1035.0,9043072.0,0.011445225693215757
341,Austria,2020-07,3364.0,9043072.0,0.037199748050220104
342,Austria,2020-08,6308.0,9043072.0,0.06975505668870048
343,Austria,2020-09,17375.0,9043072.0,0.19213603518804231
344,Austria,2020-10,60112.0,9043072.0,0.6647298617107107
345,Austria,2020-11,177531.0,9043072.0,1.9631713647751559
346,Austria,2020-12,78359.0,9043072.0,0.8665086377726507
347,Austria,2021-01,53583.0,9043072.0,0.5925309452363091
348,Austria,2021-02,45042.0,9043072.0,0.49808295234185906
349,Austria,2021-03,86789.0,9043072.0,0.9597291716797124
350,Austria,2021-04,72641.0,9043072.0,0.803277912638537
351,Austria,2021-05,25945.0,9043072.0,0.28690471556568387
352,Austria,2021-06,5597.0,9043072.0,0.06189268425596965
353,Austria,2021-07,8644.0,9043072.0,0.09558698636923382
354,Austria,2021-08,29249.0,9043072.0,0.3234409722713697
355,Austria,2021-09,54790.0,9043072.0,0.605878179450523
356,Austria,2021-10,87886.0,9043072.0,0.9718600050956137
357,Austria,2021-11,329014.0,9043072.0,3.6382990205098444
358,Austria,2021-12,118624.0,9043072.0,1.311766620900508
359,Austria,2022-01,576959.0,9043072.0,6.380121710852241
360,Austria,2022-02,824164.0,9043072.0,9.113761341278716
361,Austria,2022-03,159555.0,9043072.0,1.764389357952696
362,Azerbaijan,2020-03,298.0,10223344.0,0.0029148975129859663
363,Azerbaijan,2020-04,1506.0,10223344.0,0.014730992129385452
364,Azerbaijan,2020-05,3690.0,10223344.0,0.036093865177577907
365,Azerbaijan,2020-06,12030.0,10223344.0,0.11767186940007106
366,Azerbaijan,2020-07,14354.0,10223344.0,0.1404041573872502
367,Azerbaijan,2020-08,4557.0,10223344.0,0.04457445626401694
368,Azerbaijan,2020-09,3794.0,10223344.0,0.03711114484653945
369,Azerbaijan,2020-10,15040.0,10223344.0,0.147114290588285
370,Azerbaijan,2020-11,65907.0,10223344.0,0.6446716455985438
371,Azerbaijan,2020-12,97524.0,10223344.0,0.9539344464981321
372,Azerbaijan,2021-01,11519.0,10223344.0,0.11267350487276961
373,Azerbaijan,2021-02,4318.0,10223344.0,0.04223666933246108
374,Azerbaijan,2021-03,27176.0,10223344.0,0.2658230027278745
375,Azerbaijan,2021-04,57396.0,10223344.0,0.5614209988434313
376,Azerbaijan,2021-05,14847.0,10223344.0,0.14522645427953906
377,Azerbaijan,2021-06,2091.0,10223344.0,0.020453190267294145
378,Azerbaijan,2021-07,7802.0,10223344.0,0.07631553824267284
379,Azerbaijan,2021-08,81042.0,10223344.0,0.7927151820382842
380,Azerbaijan,2021-09,59011.0,10223344.0,0.5772181783181707
381,Azerbaijan,2021-10,47468.0,10223344.0,0.46430991659871756
382,Azerbaijan,2021-11,56948.0,10223344.0,0.5570388710386738
383,Azerbaijan,2021-12,28629.0,10223344.0,0.28003557348750074
384,Azerbaijan,2022-01,41523.0,10223344.0,0.40615868936817545
385,Azerbaijan,2022-02,127200.0,10223344.0,1.2442112874221976
386,Azerbaijan,2022-03,3288.0,10223344.0,0.03216168799563039
387,Bahamas,2020-03,14.0,396914.0,0.0035272124440055026
388,Bahamas,2020-04,67.0,396914.0,0.016880230982026335
389,Bahamas,2020-05,21.0,396914.0,0.005290818666008254
390,Bahamas,2020-06,2.0,396914.0,0.000503887492000786
391,Bahamas,2020-07,470.0,396914.0,0.11841356062018472
392,Bahamas,2020-08,1643.0,396914.0,0.4139435746786458
393,Bahamas,2020-09,1906.0,396914.0,0.4802047798767491
394,Bahamas,2020-10,2591.0,396914.0,0.6527862458870184
395,Bahamas,2020-11,827.0,396914.0,0.20835747794232504
396,Bahamas,2020-12,330.0,396914.0,0.0831414361801297
397,Bahamas,2021-01,303.0,396914.0,0.07633895503811909
398,Bahamas,2021-02,345.0,396914.0,0.0869205923701356
399,Bahamas,2021-03,600.0,396914.0,0.1511662476002358
400,Bahamas,2021-04,1334.0,396914.0,0.3360929571645243
401,Bahamas,2021-05,1343.0,396914.0,0.33836045087852784
402,Bahamas,2021-06,790.0,396914.0,0.1990355593403105
403,Bahamas,2021-07,2254.0,396914.0,0.5678812034848859
404,Bahamas,2021-08,3299.0,396914.0,0.8311624180552967
405,Bahamas,2021-09,2845.0,396914.0,0.7167799573711182
406,Bahamas,2021-10,1367.0,396914.0,0.3444071007825373
407,Bahamas,2021-11,488.0,396914.0,0.12294854804819179
408,Bahamas,2021-12,1685.0,396914.0,0.42452521201066223
409,Bahamas,2022-01,8086.0,396914.0,2.037217130159178
410,Bahamas,2022-02,573.0,396914.0,0.1443637664582252
411,Bahamas,2022-03,34.0,396914.0,0.008566087364013363
412,Bahrain,2020-02,41.0,1748295.0,0.0023451419811873855
413,Bahrain,2020-03,526.0,1748295.0,0.030086455661086947
414,Bahrain,2020-04,2473.0,1748295.0,0.14145210047503423
415,Bahrain,2020-05,8358.0,1748295.0,0.47806577265278455
416,Bahrain,2020-06,15360.0,1748295.0,0.8785702641716644
417,Bahrain,2020-07,14224.0,1748295.0,0.8135926717173017
418,Bahrain,2020-08,10990.0,1748295.0,0.6286124481280333
419,Bahrain,2020-09,18892.0,1748295.0,1.0805956660632217
420,Bahrain,2020-10,10781.0,1748295.0,0.6166579438824683
421,Bahrain,2020-11,5311.0,1748295.0,0.3037816844411269
422,Bahrain,2020-12,5719.0,1748295.0,0.3271187070831868
423,Bahrain,2021-01,10382.0,1748295.0,0.5938357085045716
424,Bahrain,2021-02,19337.0,1748295.0,1.1060490363468407
425,Bahrain,2021-03,22051.0,1748295.0,1.2612859957844642
426,Bahrain,2021-04,32489.0,1748295.0,1.8583248250438285
427,Bahrain,2021-05,63597.0,1748295.0,3.6376584043310767
428,Bahrain,2021-06,25296.0,1748295.0,1.4468954038077098
429,Bahrain,2021-07,3359.0,1748295.0,0.19213004670264458
430,Bahrain,2021-08,3354.0,1748295.0,0.19184405377810954
431,Bahrain,2021-09,2517.0,1748295.0,0.14396883821094264
432,Bahrain,2021-10,1772.0,1748295.0,0.10135589245522066
433,Bahrain,2021-11,861.0,1748295.0,0.04924798160493509
434,Bahrain,2021-12,4372.0,1748295.0,0.2500722132134451
435,Bahrain,2022-01,92513.0,1748295.0,5.291612685502161
436,Bahrain,2022-02,140308.0,1748295.0,8.025419051132674
